6.163156344279367982e-01, 9.832714063315435737e+00, 1.714027184101378998e+00, 1.000000000000000000e+00
7.247718689113841206e-01, 9.828926455688813846e+00, 1.693195342154950822e+00, 1.000000000000000000e+00
8.325056350338136957e-01, 9.824528266804026799e+00, 1.669005303288630060e+00, 1.000000000000000000e+00
9.394095414341983030e-01, 9.819523880871409816e+00, 1.641481180659235539e+00, 1.000000000000000000e+00
1.045377023973729225e+00, 9.813918286371691835e+00, 1.610650410910789532e+00, 1.000000000000000000e+00
1.150302451961266792e+00, 9.807717071083381200e+00, 1.576543726825074820e+00, 1.000000000000000000e+00
1.254081233448311572e+00, 9.800926416512735884e+00, 1.539195126686526915e+00, 1.000000000000000000e+00
1.356609919488532157e+00, 9.793553091731913796e+00, 1.498641840392008984e+00, 1.000000000000000000e+00
1.457786307257925351e+00, 9.785604446631410269e+00, 1.454924292339238479e+00, 1.000000000000000000e+00
1.557509541932814212e+00, 9.777088404593525794e+00, 1.408086061130867650e+00, 1.000000000000000000e+00
1.655680217224127837e+00, 9.768013454594164813e+00, 1.358173836134387802e+00, 1.000000000000000000e+00
1.752200474467754621e+00, 9.758388642740849050e+00, 1.305237370941148001e+00, 1.000000000000000000e+00
1.846974100172185107e+00, 9.748223563255349333e+00, 1.249329433770897113e+00, 1.000000000000000000e+00
1.939906621926213104e+00, 9.737528348909961551e+00, 1.190505754871272970e+00, 1.000000000000000000e+00
2.030905402571089979e+00, 9.726313660926946270e+00, 1.128824970964679597e+00, 1.000000000000000000e+00
2.119879732543259010e+00, 9.714590678351171960e+00, 1.064348566797927109e+00, 1.000000000000000000e+00
2.206740920295621411e+00, 9.702371086906621755e+00, 9.971408138528996545e-01, 1.000000000000000000e+00
2.291402380707198372e+00, 9.689667067347793150e+00, 9.272687062793432133e-01, 1.000000000000000000e+00
2.373779721393063813e+00, 9.676491283317664838e+00, 8.548018941136417137e-01, 1.000000000000000000e+00
2.453790826828508020e+00, 9.662856868724302828e+00, 7.798126138501458859e-01, 1.000000000000000000e+00
2.531355940203579458e+00, 9.648777414648687767e+00, 7.023756164342616071e-01, 1.000000000000000000e+00
2.606397742926407357e+00, 9.634266955796837451e+00, 6.225680927490866434e-01, 1.000000000000000000e+00
2.678841431696053377e+00, 9.619339956509705303e+00, 5.404695966698570553e-01, 1.000000000000000000e+00
2.748614793068071993e+00, 9.604011296344806325e+00, 4.561619657629135682e-01, 1.000000000000000000e+00
2.815648275438441761e+00, 9.588296255243955457e+00, 3.697292397082375670e-01, 1.000000000000000000e+00
2.879875058374113728e+00, 9.572210498301888748e+00, 2.812575765268688910e-01, 1.000000000000000000e+00
2.941231119221076717e+00, 9.555770060150953427e+00, 1.908351666967177951e-01, 1.000000000000000000e+00
2.999655296923528169e+00, 9.538991328977434847e+00, 9.855214524237915219e-02, 1.000000000000000000e+00
3.055089352990544960e+00, 9.521891030185472005e+00, 4.500501886576357968e-03, 1.000000000000000000e+00
3.107478029549479714e+00, 9.504486209724786860e+00, -9.122601064719015884e-02, 1.000000000000000000e+00
3.156769104428206685e+00, 9.486794217098930559e+00, -1.885319700894002581e-01, 1.000000000000000000e+00
3.202913443211322431e+00, 9.468832688070911274e+00, -2.873203797435062157e-01, 1.000000000000000000e+00
3.245865048218396609e+00, 9.450619527083487625e+00, -3.874927651743477197e-01, 1.000000000000000000e+00
3.285581104355462134e+00, 9.432172889411619465e+00, -4.889492723696137189e-01, 1.000000000000000000e+00
3.322022021794030167e+00, 9.413511163064914200e+00, -5.915887672764912342e-01, 1.000000000000000000e+00
3.355151475435092845e+00, 9.394652950458041829e+00, -6.953089366142886085e-01, 1.000000000000000000e+00
3.384936441118774120e+00, 9.375617049867450703e+00, -8.000063898625403569e-01, 1.000000000000000000e+00
3.411347228543526455e+00, 9.356422436692835021e+00, -9.055767623229237229e-01, 1.000000000000000000e+00
3.434357510862072527e+00, 9.337088244542046667e+00, -1.011914819152263112e+00, 1.000000000000000000e+00
3.453944350924578188e+00, 9.317633746158293206e+00, -1.118914560262908697e+00, 1.000000000000000000e+00
3.470088224142900746e+00, 9.298078334208653928e+00, -1.226469325985926950e+00, 1.000000000000000000e+00
3.482773037953124984e+00, 9.278441501953043513e+00, -1.334471903391781566e+00, 1.000000000000000000e+00
3.491986147856979805e+00, 9.258742823812911027e+00, -1.442814633162513127e+00, 1.000000000000000000e+00
3.497718370026149159e+00, 9.239001935859024073e+00, -1.551389516908884492e+00, 1.000000000000000000e+00
3.499963990456913088e+00, 9.219238516237817649e+00, -1.660088324825529149e+00, 1.000000000000000000e+00
3.498720770665989299e+00, 9.199472265555771244e+00, -1.768802703576773050e+00, 1.000000000000000000e+00
3.493989949921902483e+00, 9.179722887241442919e+00, -1.877424284305592384e+00, 1.000000000000000000e+00
3.485776244009654246e+00, 9.160010067904631015e+00, -1.985844790658053860e+00, 1.000000000000000000e+00
3.474087840529926474e+00, 9.140353457712361518e+00, -2.093956146715532540e+00, 1.000000000000000000e+00
3.458936390737503697e+00, 9.120772650801159287e+00, -2.201650584727143034e+00, 1.000000000000000000e+00
3.440336997927047502e+00, 9.101287165745191032e+00, -2.308820752534974652e+00, 1.000000000000000000e+00
3.418308202377803973e+00, 9.081916426099720496e+00, -2.415359820585055495e+00, 1.000000000000000000e+00
3.392871962872250791e+00, 9.062679741039298520e+00, -2.521161588417379917e+00, 1.000000000000000000e+00
3.364053634807107063e+00, 9.043596286109943705e+00, -2.626120590528830956e+00, 1.000000000000000000e+00
3.331881944918518634e+00, 9.024685084114549838e+00, -2.730132201503494116e+00, 1.000000000000000000e+00
3.296388962646624066e+00, 9.005964986150543083e+00, -2.833092740305540147e+00, 1.000000000000000000e+00
3.257610068168041995e+00, 8.987454652818687606e+00, -2.934899573630741720e+00, 1.000000000000000000e+00
3.215583917128138403e+00, 8.969172535621808606e+00, -3.035451218213579772e+00, 1.000000000000000000e+00
3.170352402108239875e+00, 8.951136858571917543e+00, -3.134647441987973959e+00, 1.000000000000000000e+00
3.121960610866197694e+00, 8.933365600024135489e+00, -3.232389364000777920e+00, 1.000000000000000000e+00
3.070456781391929901e+00, 8.915876474755462411e+00, -3.328579552978474076e+00, 1.000000000000000000e+00
3.015892253822743285e+00, 8.898686916306315808e+00, -3.423122124448779058e+00, 1.000000000000000000e+00
2.958321419266369823e+00, 8.881814059602390898e+00, -3.515922836320370060e+00, 1.000000000000000000e+00
2.897801665582725672e+00, 8.865274723874193796e+00, -3.606889182825458562e+00, 1.000000000000000000e+00
2.834393320178444586e+00, 8.849085395891268746e+00, -3.695930486731541453e+00, 1.000000000000000000e+00
2.768159589871209025e+00, 8.833262213527831364e+00, -3.782957989730446613e+00, 1.000000000000000000e+00
2.699166497883817240e+00, 8.817820949676178799e+00, -3.867884940914541048e+00, 1.000000000000000000e+00
2.627482818030799194e+00, 8.802776996523926201e+00, -3.950626683251923676e+00, 1.000000000000000000e+00
2.553180006163185745e+00, 8.788145350210749385e+00, -4.031100737974392167e+00, 1.000000000000000000e+00
2.476332128939757737e+00, 8.773940595879897941e+00, -4.109226886794077771e+00, 1.000000000000000000e+00
2.397015789995791124e+00, 8.760176893139407284e+00, -4.184927251866777276e+00, 1.000000000000000000e+00
2.315310053582890770e+00, 8.746867961947497605e+00, -4.258126373422280508e+00, 1.000000000000000000e+00
2.231296365756019640e+00, 8.734027068936219607e+00, -4.328751284984313052e+00, 1.000000000000000000e+00
2.145058473186305825e+00, 8.721667014186984090e+00, -4.396731586105101286e+00, 1.000000000000000000e+00
2.056682339680533822e+00, 8.709800118471171970e+00, -4.461999512542078605e+00, 1.000000000000000000e+00
1.966256060490555679e+00, 8.698438210968504336e+00, -4.524490003806747040e+00, 1.000000000000000000e+00
1.873869774498027274e+00, 8.687592617475477397e+00, -4.584140768018393430e+00, 1.000000000000000000e+00
1.779615574362010122e+00, 8.677274149115552504e+00, -4.640892343997986558e+00, 1.000000000000000000e+00
1.683587414719006858e+00, 8.667493091562390006e+00, -4.694688160540377631e+00, 1.000000000000000000e+00
1.585881018526939190e+00, 8.658259194786875668e+00, -4.745474592805702052e+00, 1.000000000000000000e+00
1.486593781646413870e+00, 8.649581663338130610e+00, -4.793201015773795426e+00, 1.000000000000000000e+00
1.385824675754419255e+00, 8.641469147168221454e+00, -4.837819854708302891e+00, 1.000000000000000000e+00
1.283674149687198840e+00, 8.633929733009692242e+00, -4.879286632580219774e+00, 1.000000000000000000e+00
1.180244029310669962e+00, 8.626970936314538818e+00, -4.917560014403560942e+00, 1.000000000000000000e+00
1.075637416018188297e+00, 8.620599693762645899e+00, -4.952601848438964893e+00, 1.000000000000000000e+00
9.699585839568308776e-01, 8.614822356347151100e+00, -4.984377204224189839e+00, 1.000000000000000000e+00
8.633128760846633387e-01, 8.609644683043629954e+00, -5.012854407393549039e+00, 1.000000000000000000e+00
7.558065991625860791e-01, 8.605071835069438180e+00, -5.038005071251610900e+00, 1.000000000000000000e+00
6.475469177854442648e-01, 8.601108370738881348e+00, -5.059804125069674363e+00, 1.000000000000000000e+00
5.386417475580271841e-01, 8.597758240919400663e+00, -5.078229839076814578e+00, 1.000000000000000000e+00
4.291996475224523211e-01, 8.595024785093258402e+00, -5.093263846120594351e+00, 1.000000000000000000e+00
3.193297119441422804e-01, 8.592910728028670064e+00, -5.104891159975836423e+00, 1.000000000000000000e+00
2.091414615642946950e-01, 8.591418177063690820e+00, -5.113100190283224045e+00, 1.000000000000000000e+00
9.874473442722397909e-02, 8.590548620005582947e+00, -5.117882754102820009e+00, 1.000000000000000000e+00
-1.175042360859146484e-02, 8.590302923647730182e+00, -5.119234084070998669e+00, 1.000000000000000000e+00
-1.222338685666082281e-01, 8.590681332905610645e+00, -5.117152833152658786e+00, 1.000000000000000000e+00
-2.325954681461381846e-01, 8.591683470572641923e+00, -5.111641075983980542e+00, 1.000000000000000000e+00
-3.427252115046146019e-01, 8.593308337696207388e+00, -5.102704306804374923e+00, 1.000000000000000000e+00
-4.525133189187943161e-01, 8.595554314573417898e+00, -5.090351433979716234e+00, 1.000000000000000000e+00
-5.618503512155751389e-01, 8.598419162365679824e+00, -5.074594771122280079e+00, 1.000000000000000000e+00
-6.706273188633363747e-01, 8.601900025330408539e+00, -5.055450024816273924e+00, 1.000000000000000000e+00
-7.787357906150847997e-01, 8.605993433667700643e+00, -5.032936278961169130e+00, 1.000000000000000000e+00
-8.860680015950728183e-01, 8.610695306979103236e+00, -5.007075975748454866e+00, 1.000000000000000000e+00
-9.925169607211719036e-01, 8.616000958335042981e+00, -4.977894893290774725e+00, 1.000000000000000000e+00
-1.097976557355911709e+00, 8.621905098946868407e+00, -4.945422119925741100e+00, 1.000000000000000000e+00
-1.202341667079865006e+00, 8.628401843438812335e+00, -4.909690025220053933e+00, 1.000000000000000000e+00
-1.305508256481964446e+00, 8.635484715714676796e+00, -4.870734227702802954e+00, 1.000000000000000000e+00
-1.407373486862262713e+00, 8.643146655413339374e+00, -4.828593559360149889e+00, 1.000000000000000000e+00
-1.507835816743787305e+00, 8.651380024946682568e+00, -4.783310026926760550e+00, 1.000000000000000000e+00
-1.606795103091292365e+00, 8.660176617112899322e+00, -4.734928770012574617e+00, 1.000000000000000000e+00
-1.704152701136016024e+00, 8.669527663277609264e+00, -4.683498016106662831e+00, 1.000000000000000000e+00
-1.799811562706925105e+00, 8.679423842114637466e+00, -4.629069032503017489e+00, 1.000000000000000000e+00
-1.893676332970451348e+00, 8.689855288897696539e+00, -4.571696075196197029e+00, 1.000000000000000000e+00
-1.985653445482258084e+00, 8.700811605333772292e+00, -4.511436334797771508e+00, 1.000000000000000000e+00
-2.075651215456307153e+00, 8.712281869928371947e+00, -4.448349879527477846e+00, 1.000000000000000000e+00
-2.163579931158249092e+00, 8.724254648872292961e+00, -4.382499595335911380e+00, 1.000000000000000000e+00
-2.249351943332027037e+00, 8.736718007439105094e+00, -4.313951123218445538e+00, 1.000000000000000000e+00
-2.332881752570567180e+00, 8.749659521881939739e+00, -4.242772793782854102e+00, 1.000000000000000000e+00
-2.414086094543443473e+00, 8.763066291817752429e+00, -4.169035559135878977e+00, 1.000000000000000000e+00
-2.492884022996573634e+00, 8.776924953086707504e+00, -4.092812922156629618e+00, 1.000000000000000000e+00
-2.569196990441204864e+00, 8.791221691073857869e+00, -4.014180863227309715e+00, 1.000000000000000000e+00
-2.642948926451762492e+00, 8.805942254479854014e+00, -3.933217764494321145e+00, 1.000000000000000000e+00
-2.714066313494496896e+00, 8.821071969526959933e+00, -3.850004331735240815e+00, 1.000000000000000000e+00
-2.782478260211370014e+00, 8.836595754586177520e+00, -3.764623513909539199e+00, 1.000000000000000000e+00
-2.848116572086093257e+00, 8.852498135210957741e+00, -3.677160420473257751e+00, 1.000000000000000000e+00
-2.910915819421912243e+00, 8.868763259562449264e+00, -3.587702236540049050e+00, 1.000000000000000000e+00
-2.970813402563346362e+00, 8.885374914210974140e+00, -3.496338135973161787e+00, 1.000000000000000000e+00
-3.027749614296886271e+00, 8.902316540297912084e+00, -3.403159192495002205e+00, 1.000000000000000000e+00
-3.081667699368450641e+00, 8.919571250041940402e+00, -3.308258288902844679e+00, 1.000000000000000000e+00
-3.132513911058245615e+00, 8.937121843573136104e+00, -3.211730024481266099e+00, 1.000000000000000000e+00
-3.180237564756673407e+00, 8.954950826078183823e+00, -3.113670620703506753e+00, 1.000000000000000000e+00
-3.224791088487851010e+00, 8.973040425239585005e+00, -3.014177825315809578e+00, 1.000000000000000000e+00
-3.266130070330386825e+00, 8.991372608951484935e+00, -2.913350814900355967e+00, 1.000000000000000000e+00
-3.304213302688157050e+00, 9.009929103294480157e+00, -2.811290096013874695e+00, 1.000000000000000000e+00
-3.339002823366925110e+00, 9.028691410751452651e+00, -2.708097405000534419e+00, 1.000000000000000000e+00
-3.370463953415887115e+00, 9.047640828646287048e+00, -2.603875606578939905e+00, 1.000000000000000000e+00
-3.398565331696406400e+00, 9.066758467787124687e+00, -2.498728591304330671e+00, 1.000000000000000000e+00
-3.423278946143471835e+00, 9.086025271295504524e+00, -2.392761172008239789e+00, 1.000000000000000000e+00
-3.444580161688741704e+00, 9.105422033602684095e+00, -2.286078979318757920e+00, 1.000000000000000000e+00
-3.462447744817307882e+00, 9.124929419594158375e+00, -2.178788356365647605e+00, 1.000000000000000000e+00
-3.476863884733729204e+00, 9.144527983883332212e+00, -2.070996252775191948e+00, 1.000000000000000000e+00
-3.487814211116221585e+00, 9.164198190195101290e+00, -1.962810118060467790e+00, 1.000000000000000000e+00
-3.495287808441300825e+00, 9.183920430840029070e+00, -1.854337794513360116e+00, 1.000000000000000000e+00
-3.499277226864621948e+00, 9.203675046259732540e+00, -1.745687409704992810e+00, 1.000000000000000000e+00
-3.499778489647138890e+00, 9.223442344623942191e+00, -1.636967268701837064e+00, 1.000000000000000000e+00
-3.496791097119209990e+00, 9.243202621459756685e+00, -1.528285746104854681e+00, 1.000000000000000000e+00
-3.490318027178674676e+00, 9.262936179293488337e+00, -1.419751178019333038e+00, 1.000000000000000000e+00
-3.480365732322423966e+00, 9.282623347285527515e+00, -1.311471754063117778e+00, 1.000000000000000000e+00
-3.466944133214409973e+00, 9.302244500838671826e+00, -1.203555409520825625e+00, 1.000000000000000000e+00
-3.450066608796512391e+00, 9.321780081160342846e+00, -1.096109717751629686e+00, 1.000000000000000000e+00
-3.429749982952115861e+00, 9.341210614759228648e+00, -9.892417829577706545e-01, 1.000000000000000000e+00
-3.406014507735702246e+00, 9.360516732856861921e+00, -8.830581334207813216e-01, 1.000000000000000000e+00
-3.378883843185159108e+00, 9.379679190694863777e+00, -7.776646153117677818e-01, 1.000000000000000000e+00
-3.348385033736935856e+00, 9.398678886718524694e+00, -6.731662871816368465e-01, 1.000000000000000000e+00
-3.314548481267570512e+00, 9.417496881617646309e+00, -5.696673152364679638e-01, 1.000000000000000000e+00
-3.277407914788428744e+00, 9.436114417205667237e+00, -4.672708695023499725e-01, 1.000000000000000000e+00
-3.237000356823897196e+00, 9.454512935118225769e+00, -3.660790209832757158e-01, 1.000000000000000000e+00
-3.193366086506526091e+00, 9.472674095312543230e+00, -2.661926399145370103e-01, 1.000000000000000000e+00
-3.146548599425908144e+00, 9.490579794349173426e+00, -1.677112952130719314e-01, 1.000000000000000000e+00
-3.096594564271338168e+00, 9.508212183437908749e+00, -7.073315522502243713e-02, 1.000000000000000000e+00
-3.043553776311438419e+00, 9.525553686229844885e+00, 2.464511013063008793e-02, 1.000000000000000000e+00
-2.987479107757162300e+00, 9.542587016337863659e+00, 1.183284257247227966e-01, 1.000000000000000000e+00
-2.928426455057617339e+00, 9.559295194568072418e+00, 2.102234059908768549e-01, 1.000000000000000000e+00
-2.866454683181269392e+00, 9.575661565845052792e+00, 3.002384480142678003e-01, 1.000000000000000000e+00
-2.801625566938067635e+00, 9.591669815813983035e+00, 3.882838228433863614e-01, 1.000000000000000000e+00
-2.734003729400960481e+00, 9.607303987103154697e+00, 4.742717649338270558e-01, 1.000000000000000000e+00
-2.663656577488223931e+00, 9.622548495230617505e+00, 5.581165596348760527e-01, 1.000000000000000000e+00
-2.590654234770771058e+00, 9.637388144139139357e+00, 6.397346286317450170e-01, 1.000000000000000000e+00
-2.515069471571449000e+00, 9.651808141343959591e+00, 7.190446132582621885e-01, 1.000000000000000000e+00
-2.436977632426009954e+00, 9.665794112678264938e+00, 7.959674555969407095e-01, 1.000000000000000000e+00
-2.356456560978023695e+00, 9.679332116621667481e+00, 8.704264772856503685e-01, 1.000000000000000000e+00
-2.273586522382656572e+00, 9.692408658197415150e+00, 9.423474559522606597e-01, 1.000000000000000000e+00
-2.188450123296610705e+00, 9.705010702424480939e+00, 1.011658699201122724e+00, 1.000000000000000000e+00
-2.101132229534007578e+00, 9.717125687311115811e+00, 1.078291116077613632e+00, 1.000000000000000000e+00
-2.011719881470313886e+00, 9.728741536376912080e+00, 1.142178285939487337e+00, 1.000000000000000000e+00
-1.920302207278583806e+00, 9.739846670690900154e+00, 1.203256524666433513e+00, 1.000000000000000000e+00
-1.826970334084575986e+00, 9.750430020413690002e+00, 1.261464948141778342e+00, 1.000000000000000000e+00
-1.731817297129233602e+00, 9.760481035832114571e+00, 1.316745532943106589e+00, 1.000000000000000000e+00
-1.634937947029152294e+00, 9.769989697875415047e+00, 1.369043174181265421e+00, 1.000000000000000000e+00
-1.536428855227412793e+00, 9.778946528102480329e+00, 1.418305740430115591e+00, 1.000000000000000000e+00
-1.436388217729059225e+00, 9.787342598150145179e+00, 1.464484125692277594e+00, 1.000000000000000000e+00
-1.334915757217204124e+00, 9.795169538633194506e+00, 1.507532298349048450e+00, 1.000000000000000000e+00
-1.232112623647268368e+00, 9.802419547487135176e+00, 1.547407347045728798e+00, 1.000000000000000000e+00
-1.128081293418523368e+00, 9.809085397745475277e+00, 1.584069523466589580e+00, 1.000000000000000000e+00
-1.022925467223382068e+00, 9.815160444743703749e+00, 1.617482281956855061e+00, 1.000000000000000000e+00
-9.167499666762818356e-01, 9.820638632742861418e+00, 1.647612315952216910e+00, 1.000000000000000000e+00
-8.096606298252423395e-01, 9.825514500966008313e+00, 1.674429591179528609e+00, 1.000000000000000000e+00
-7.017642056501718351e-01, 9.829783189041664926e+00, 1.697907375595631541e+00, 1.000000000000000000e+00
-5.931682476531852100e-01, 9.833440441848720681e+00, 1.718022266034433532e+00, 1.000000000000000000e+00
-4.839810066469238947e-01, 9.836482613758040117e+00, 1.734754211535692869e+00, 1.000000000000000000e+00
-3.743113228477833454e-01, 9.838906672266505282e+00, 1.748086533332252834e+00, 1.000000000000000000e+00
-2.642685173816385902e-01, 9.840710201019877701e+00, 1.758005941475801137e+00, 1.000000000000000000e+00
-1.539622833101449428e-01, 9.841891402221472518e+00, 1.764502548084576183e+00, 1.000000000000000000e+00
-4.350257628632925311e-02, 9.842449098424244980e+00, 1.767569877199823614e+00, 1.000000000000000000e+00
6.700049505160421415e-02, 9.842382733704489794e+00, 1.767204871241174979e+00, 1.000000000000000000e+00
1.774367788389699663e-01, 9.841692374216005845e+00, 1.763407894054507707e+00, 1.000000000000000000e+00
2.876961897863525852e-01, 9.840378708124140061e+00, 1.756182730549256110e+00, 1.000000000000000000e+00
3.976688189150424657e-01, 9.838443044919827685e+00, 1.745536582925533375e+00, 1.000000000000000000e+00
5.072450431166746210e-01, 9.835887314114243551e+00, 1.731480063494819754e+00, 1.000000000000000000e+00
6.163156344279359100e-01, 9.832714063315435737e+00, 1.714027184101379220e+00, 1.000000000000000000e+00
